10,22,20161022306029011,고양오리온,81
10,22,20161022306029011,전주KCC,81
10,22,20161022705529013,안양KGC,100
10,22,20161022705529013,서울SK,100
10,22,20161022106529012,울산모비스,63
10,22,20161022106529012,인천전자랜드,63
10,23,20161023160629014,원주동부,91
10,23,20161023160629014,부산KT,91
10,23,20161023351029015,서울삼성,88
10,23,20161023351029015,울산모비스,88
10,23,20161023605029016,전주KCC,67
10,23,20161023605029016,창원LG,67
10,25,20161025357029017,서울삼성,114
10,25,20161025357029017,안양KGC,114
10,26,20161026106029019,울산모비스,71
10,26,20161026106029019,전주KCC,71
10,26,20161026165029018,원주동부,98
10,26,20161026165029018,창원LG,98
10,27,201610273006290110,고양오리온,99
10,27,201610273006290110,부산KT,99
10,28,201610286016290111,전주KCC,84
10,28,201610286016290111,원주동부,84
10,28,201610287065290112,안양KGC,87
10,28,201610287065290112,인천전자랜드,87
10,29,201610290635290113,부산KT,93
10,29,201610290635290113,서울삼성,93
10,29,201610295010290114,창원LG,85
10,29,201610295010290114,울산모비스,85
10,29,201610295530290115,서울SK,83
10,29,201610295530290115,고양오리온,83
10,30,201610306516290116,인천전자랜드,80
10,30,201610306516290116,원주동부,80
10,30,201610307060290117,안양KGC,78
10,30,201610307060290117,전주KCC,78
10,30,201610305550290118,서울SK,100
10,30,201610305550290118,창원LG,100
11,1,201611016506290119,인천전자랜드,73
11,1,201611016506290119,부산KT,73
11,2,201611021610290120,원주동부,74
11,2,201611021610290120,울산모비스,74
11,2,201611023530290121,서울삼성,107
11,2,201611023530290121,고양오리온,107
11,3,201611030670290122,부산KT,70
11,3,201611030670290122,안양KGC,70
11,4,201611043565290124,서울삼성,76
11,4,201611043565290124,인천전자랜드,76
11,4,201611043010290123,고양오리온,83
11,4,201611043010290123,울산모비스,83
11,5,201611056055290125,전주KCC,78
11,5,201611056055290125,서울SK,78
11,5,201611051670290127,원주동부,88
11,5,201611051670290127,안양KGC,88
11,5,201611055006290126,창원LG,71
11,5,201611055006290126,부산KT,71
11,6,201611063065290128,고양오리온,82
11,6,201611063065290128,인천전자랜드,82
11,6,201611061070290130,울산모비스,86
11,6,201611061070290130,안양KGC,86
11,6,201611063555290129,서울삼성,88
11,6,201611063555290129,서울SK,88
11,8,201611086035290131,전주KCC,72
11,8,201611086035290131,서울삼성,72
